,From,To,edge
1836,Barbara Lee,Carolyn Cheeks Kilpatrick,1
1838,Barbara Lee,Laura Richardson,1
1839,Barbara Lee,Alcee L. Hastings,1
1840,Barbara Lee,Emanuel Cleaver,1
1844,Barbara Lee,David E. Price,1
1847,Barbara Lee,James P. Mcgovern,1
1855,Barbara Lee,Zoe Lofgren,1
1857,Barbara Lee,Chris Van Hollen,1
1858,Barbara Lee,Patrick J. Kennedy,1
1862,Barbara Lee,Gregory W. Meeks,1
1868,Barbara Lee,Shelley Berkley,1
1872,Barbara Lee,G. K. Butterfield,1
1874,Barbara Lee,Donna M. Christensen,1
1875,Barbara Lee,Eddie Bernice Johnson,1
1879,Barbara Lee,Linda T. Sanchez,1
1884,Barbara Lee,George Miller,1
1886,Barbara Lee,Chellie Pingree,1
1887,Barbara Lee,Howard L. Berman,1
1890,Barbara Lee,John Conyers,1
1893,Barbara Lee,Adam B. Schiff,1
1894,Barbara Lee,Bob Filner,1
1895,Barbara Lee,Edolphus Towns,1
1901,Barbara Lee,Susan A. Davis,1
1904,Barbara Lee,Al Green,1
1905,Barbara Lee,Mazie K. Hirono,1
1907,Barbara Lee,Dennis J. Kucinich,1
1917,Barbara Lee,Eleanor Holmes Norton,1
1920,Barbara Lee,Jesse L. Jackson,1
1921,Barbara Lee,Jackie Speier,1
1922,Barbara Lee,Charles B. Rangel,1
1925,Barbara Lee,Jane Harman,1
1926,Barbara Lee,Mary Jo Kilroy,1
1931,Barbara Lee,Steven R. Rothman,1
1932,Barbara Lee,Jim Mcdermott,1
1936,Barbara Lee,Jose E. Serrano,1
1940,Barbara Lee,Gene Green,1
1941,Barbara Lee,Anna G. Eshoo,1
1943,Barbara Lee,Lois Capps,1
1945,Barbara Lee,Debbie Wasserman Schultz,1
1947,Barbara Lee,Sanford D. Bishop,1
1948,Barbara Lee,Anthony D. Weiner,1
1951,Barbara Lee,Robert Wexler,1
1954,Barbara Lee,Janice D. Schakowsky,1
1956,Barbara Lee,Henry A. Waxman,1
1957,Barbara Lee,James R. Langevin,1
1962,Barbara Lee,Lynn Woolsey,1
1963,Barbara Lee,Neil Abercrombie,1
1964,Barbara Lee,Bennie Thompson,1
1968,Barbara Lee,Eliot L. Engel,1
1970,Barbara Lee,Mike Doyle,1
1976,Barbara Lee,Joe Baca,1
1979,Barbara Lee,Doris O. Matsui,1
1980,Barbara Lee,Xavier Becerra,1
1983,Barbara Lee,Betty Mccollum,1
1990,Barbara Lee,Edward J. Markey,1
1991,Barbara Lee,Joseph Crowley,1
1997,Barbara Lee,Donna F. Edwards,1
2000,Barbara Lee,Sheila Jackson Lee,1
2008,Barbara Lee,"Henry C. ""Hank"" Johnson",1
2011,Barbara Lee,Lucille Roybal-Allard,1
2013,Barbara Lee,Raul M. Grijalva,1
2020,Barbara Lee,Albio Sires,1
2022,Barbara Lee,Ellen O. Tauscher,1
2024,Barbara Lee,Diana Degette,1
2026,Barbara Lee,Chaka Fattah,1
2027,Barbara Lee,Charles A. Gonzalez,1
2028,Barbara Lee,"Robert C. ""Bobby"" Scott",1
2030,Barbara Lee,Peter A. Defazio,1
2040,Barbara Lee,Michael M. Honda,1
2044,Barbara Lee,Maxine Waters,1
2046,Barbara Lee,Stephen F. Lynch,1
2053,Barbara Lee,Rosa Delauro,1
2056,Barbara Lee,Kendrick B. Meek,1
2063,Barbara Lee,Dennis Moore,1
2065,Barbara Lee,Gary L. Ackerman,1
2067,Barbara Lee,Kathy Castor,1
2068,Barbara Lee,Jay Inslee,1
2070,Barbara Lee,James P. Moran,1
2071,Barbara Lee,Brad Sherman,1
2073,Barbara Lee,Luis V. Gutierrez,1
2078,Barbara Lee,Keith Ellison,1
2080,Barbara Lee,Barney Frank,1
2085,Barbara Lee,Lloyd Doggett,1
2088,Barbara Lee,Yvette D. Clarke,1
2095,Barbara Lee,James E. Clyburn,1
2097,Barbara Lee,Phil Hare,1
2098,Barbara Lee,Grace F. Napolitano,1
2099,Barbara Lee,Frank Pallone,1
2101,Barbara Lee,John F. Tierney,1
2104,Barbara Lee,Earl Blumenauer,1
2107,Barbara Lee,Betty Sutton,1
2109,Barbara Lee,Ruben Hinojosa,1
2111,Barbara Lee,John P. Sarbanes,1
2116,Barbara Lee,Pete Stark,1
2119,Barbara Lee,Steve Israel,1
2132,Barbara Lee,Pedro R. Pierluisi,1
2134,Barbara Lee,Nydia M. Velazquez,1
2135,Barbara Lee,Jerry Mcnerney,1
2140,Barbara Lee,Mike Thompson,1
2142,Barbara Lee,Dale E. Kildee,1
2145,Barbara Lee,Eni F. H. Faleomavaega,1
2149,Barbara Lee,Christopher Murphy,1
2156,Barbara Lee,Bill Delahunt,1
2158,Barbara Lee,Loretta Sanchez,1
2162,Barbara Lee,Corrine Brown,1
2173,Barbara Lee,Carol Shea-Porter,1
2178,Barbara Lee,Richard E. Neal,1
2187,Barbara Lee,Marcia L. Fudge,1
2188,Barbara Lee,John A. Yarmuth,1
2190,Barbara Lee,Paul Tonko,1
2198,Barbara Lee,Niki Tsongas,1
2202,Barbara Lee,David Wu,1
2204,Barbara Lee,Andre Carson,1
2222,Barbara Lee,Ed Pastor,1
2226,Barbara Lee,John W. Olver,1
2229,Barbara Lee,Melvin Watt,1
2231,Barbara Lee,Judy Chu,1
2235,Barbara Lee,John Garamendi,1
2240,Donald M. Payne,Louise M. Slaughter,1
2241,Donald M. Payne,Sheila Jackson-Lee,1
2242,Donald M. Payne,Tammy Baldwin,1
2244,Donald M. Payne,Barbara Lee,1
2246,Donald M. Payne,Sam Farr,1
2248,Donald M. Payne,Carolyn B. Maloney,1
2249,Donald M. Payne,Gerald E. Connolly,1
2250,Donald M. Payne,Nita M. Lowey,1
2252,Donald M. Payne,Gwen Moore,1
2253,Donald M. Payne,Tim Ryan,1
2259,Donald M. Payne,Wm. Lacy Clay,1
2260,Donald M. Payne,Steve Cohen,1
2261,Donald M. Payne,Maurice D. Hinchey,1
2266,Donald M. Payne,Diane E. Watson,1
2267,Donald M. Payne,Bobby L. Rush,1
2269,Donald M. Payne,Marcy Kaptur,1
2274,Donald M. Payne,Danny K. Davis,1
2275,Donald M. Payne,John Lewis,1
2276,Donald M. Payne,Jerrold Nadler,1
2278,Donald M. Payne,Elijah E. Cummings,1
2279,Donald M. Payne,Rush D. Holt,1
2280,Donald M. Payne,Michael E. Capuano,1
2281,Donald M. Payne,Carolyn Mccarthy,1
2284,Donald M. Payne,Carolyn Cheeks Kilpatrick,1
2286,Donald M. Payne,Laura Richardson,1
2287,Donald M. Payne,Alcee L. Hastings,1
2288,Donald M. Payne,Emanuel Cleaver,1
2292,Donald M. Payne,David E. Price,1
2295,Donald M. Payne,James P. Mcgovern,1
2303,Donald M. Payne,Zoe Lofgren,1
2305,Donald M. Payne,Chris Van Hollen,1
2306,Donald M. Payne,Patrick J. Kennedy,1
2310,Donald M. Payne,Gregory W. Meeks,1
2316,Donald M. Payne,Shelley Berkley,1
2320,Donald M. Payne,G. K. Butterfield,1
2322,Donald M. Payne,Donna M. Christensen,1
2323,Donald M. Payne,Eddie Bernice Johnson,1
2324,Donald M. Payne,Robert E. Andrews,1
2327,Donald M. Payne,Linda T. Sanchez,1
2332,Donald M. Payne,George Miller,1
2334,Donald M. Payne,Chellie Pingree,1
2335,Donald M. Payne,Howard L. Berman,1
2338,Donald M. Payne,John Conyers,1
2341,Donald M. Payne,Adam B. Schiff,1
2342,Donald M. Payne,Bob Filner,1
2343,Donald M. Payne,Edolphus Towns,1
2349,Donald M. Payne,Susan A. Davis,1
2352,Donald M. Payne,Al Green,1
2353,Donald M. Payne,Mazie K. Hirono,1
2355,Donald M. Payne,Dennis J. Kucinich,1
2363,Donald M. Payne,William J. Pascrell,1
2365,Donald M. Payne,Eleanor Holmes Norton,1
2368,Donald M. Payne,Jesse L. Jackson,1
2369,Donald M. Payne,Jackie Speier,1
2370,Donald M. Payne,Charles B. Rangel,1
2379,Donald M. Payne,Steven R. Rothman,1
2380,Donald M. Payne,Jim Mcdermott,1
2384,Donald M. Payne,Jose E. Serrano,1
2388,Donald M. Payne,Gene Green,1
2389,Donald M. Payne,Anna G. Eshoo,1
2391,Donald M. Payne,Lois Capps,1
2393,Donald M. Payne,Debbie Wasserman Schultz,1
2395,Donald M. Payne,Sanford D. Bishop,1
2396,Donald M. Payne,Anthony D. Weiner,1
2399,Donald M. Payne,Robert Wexler,1
2402,Donald M. Payne,Janice D. Schakowsky,1
2404,Donald M. Payne,Henry A. Waxman,1
2405,Donald M. Payne,James R. Langevin,1
2410,Donald M. Payne,Lynn Woolsey,1
2411,Donald M. Payne,Neil Abercrombie,1
2412,Donald M. Payne,Bennie Thompson,1
2416,Donald M. Payne,Eliot L. Engel,1
2418,Donald M. Payne,Mike Doyle,1
2427,Donald M. Payne,Doris O. Matsui,1
2431,Donald M. Payne,Betty Mccollum,1
2435,Donald M. Payne,John B. Larson,1
2438,Donald M. Payne,Edward J. Markey,1
2439,Donald M. Payne,Joseph Crowley,1
2445,Donald M. Payne,Donna F. Edwards,1
2448,Donald M. Payne,Sheila Jackson Lee,1
2456,Donald M. Payne,"Henry C. ""Hank"" Johnson",1
2459,Donald M. Payne,Lucille Roybal-Allard,1
2461,Donald M. Payne,Raul M. Grijalva,1
2467,Donald M. Payne,Joe Sestak,1
2468,Donald M. Payne,Albio Sires,1
2470,Donald M. Payne,Ellen O. Tauscher,1
2472,Donald M. Payne,Diana Degette,1
2474,Donald M. Payne,Chaka Fattah,1
2475,Donald M. Payne,Charles A. Gonzalez,1
2476,Donald M. Payne,"Robert C. ""Bobby"" Scott",1
2488,Donald M. Payne,Michael M. Honda,1
2492,Donald M. Payne,Maxine Waters,1
2494,Donald M. Payne,Stephen F. Lynch,1
2501,Donald M. Payne,Rosa Delauro,1
2504,Donald M. Payne,Kendrick B. Meek,1
2505,Donald M. Payne,Russ Carnahan,1
2508,Donald M. Payne,James L. Oberstar,1
2511,Donald M. Payne,Dennis Moore,1
2513,Donald M. Payne,Gary L. Ackerman,1
2515,Donald M. Payne,Kathy Castor,1
2518,Donald M. Payne,James P. Moran,1
2519,Donald M. Payne,Brad Sherman,1
2521,Donald M. Payne,Luis V. Gutierrez,1
2526,Donald M. Payne,Keith Ellison,1
2528,Donald M. Payne,Barney Frank,1
2533,Donald M. Payne,Lloyd Doggett,1
2536,Donald M. Payne,Yvette D. Clarke,1
2543,Donald M. Payne,James E. Clyburn,1
2544,Donald M. Payne,Robert A. Brady,1
2545,Donald M. Payne,Phil Hare,1
2546,Donald M. Payne,Grace F. Napolitano,1
2547,Donald M. Payne,Frank Pallone,1
2549,Donald M. Payne,John F. Tierney,1
2551,Donald M. Payne,Timothy H. Bishop,1
2552,Donald M. Payne,Earl Blumenauer,1
2555,Donald M. Payne,Betty Sutton,1
2557,Donald M. Payne,Ruben Hinojosa,1
2559,Donald M. Payne,John P. Sarbanes,1
2564,Donald M. Payne,Pete Stark,1
2567,Donald M. Payne,Steve Israel,1
2575,Donald M. Payne,Artur Davis,1
2580,Donald M. Payne,Pedro R. Pierluisi,1
2582,Donald M. Payne,Nydia M. Velazquez,1
2590,Donald M. Payne,Dale E. Kildee,1
2597,Donald M. Payne,Christopher Murphy,1
2599,Donald M. Payne,Alan Grayson,1
2603,Donald M. Payne,Brad Miller,1
2604,Donald M. Payne,Bill Delahunt,1
2610,Donald M. Payne,Corrine Brown,1
2621,Donald M. Payne,Carol Shea-Porter,1
2626,Donald M. Payne,Richard E. Neal,1
2631,Donald M. Payne,John P. Murtha,1
2635,Donald M. Payne,Marcia L. Fudge,1
2636,Donald M. Payne,John A. Yarmuth,1
2638,Donald M. Payne,Paul Tonko,1
2646,Donald M. Payne,Niki Tsongas,1
2649,Donald M. Payne,David Scott,1
2650,Donald M. Payne,David Wu,1
2651,Donald M. Payne,Adam Smith,1
2652,Donald M. Payne,Andre Carson,1
2655,Donald M. Payne,Daniel B. Maffei,1
2670,Donald M. Payne,Ed Pastor,1
2674,Donald M. Payne,John W. Olver,1
2677,Donald M. Payne,Melvin Watt,1
2679,Donald M. Payne,Judy Chu,1
2688,Sam Farr,Louise M. Slaughter,1
2690,Sam Farr,Tammy Baldwin,1
2692,Sam Farr,Barbara Lee,1
2693,Sam Farr,Donald M. Payne,1
2696,Sam Farr,Carolyn B. Maloney,1
2697,Sam Farr,Gerald E. Connolly,1
2698,Sam Farr,Nita M. Lowey,1
2700,Sam Farr,Gwen Moore,1
2701,Sam Farr,Tim Ryan,1
2707,Sam Farr,Wm. Lacy Clay,1
2708,Sam Farr,Steve Cohen,1
2709,Sam Farr,Maurice D. Hinchey,1
2714,Sam Farr,Diane E. Watson,1
2715,Sam Farr,Bobby L. Rush,1
2716,Sam Farr,Norman Dicks,1
2717,Sam Farr,Marcy Kaptur,1
2722,Sam Farr,Danny K. Davis,1
2723,Sam Farr,John Lewis,1
2724,Sam Farr,Jerrold Nadler,1
2726,Sam Farr,Elijah E. Cummings,1
2727,Sam Farr,Rush D. Holt,1
2728,Sam Farr,Michael E. Capuano,1
2732,Sam Farr,Carolyn Cheeks Kilpatrick,1
2734,Sam Farr,Laura Richardson,1
2735,Sam Farr,Alcee L. Hastings,1
2736,Sam Farr,Emanuel Cleaver,1
2740,Sam Farr,David E. Price,1
2743,Sam Farr,James P. Mcgovern,1
2745,Sam Farr,John J. Hall,1
2751,Sam Farr,Zoe Lofgren,1
2753,Sam Farr,Chris Van Hollen,1
2754,Sam Farr,Patrick J. Kennedy,1
2764,Sam Farr,Shelley Berkley,1
2771,Sam Farr,Eddie Bernice Johnson,1
2772,Sam Farr,Robert E. Andrews,1
2775,Sam Farr,Linda T. Sanchez,1
2780,Sam Farr,George Miller,1
2782,Sam Farr,Chellie Pingree,1
2783,Sam Farr,Howard L. Berman,1
2786,Sam Farr,John Conyers,1
2789,Sam Farr,Adam B. Schiff,1
2790,Sam Farr,Bob Filner,1
2791,Sam Farr,Edolphus Towns,1
2792,Sam Farr,Dennis A. Cardoza,1
2796,Sam Farr,Rick Larsen,1
2797,Sam Farr,Susan A. Davis,1
2801,Sam Farr,Mazie K. Hirono,1
2803,Sam Farr,Dennis J. Kucinich,1
2805,Sam Farr,Brian Baird,1
2806,Sam Farr,Paul W. Hodes,1
2808,Sam Farr,James A. Himes,1
2810,Sam Farr,Joe Courtney,1
2813,Sam Farr,Eleanor Holmes Norton,1
2816,Sam Farr,Jesse L. Jackson,1
2817,Sam Farr,Jackie Speier,1
2818,Sam Farr,Charles B. Rangel,1
2821,Sam Farr,Jane Harman,1
2822,Sam Farr,Mary Jo Kilroy,1
2827,Sam Farr,Steven R. Rothman,1
2828,Sam Farr,Jim Mcdermott,1
2832,Sam Farr,Jose E. Serrano,1
2836,Sam Farr,Gene Green,1
2837,Sam Farr,Anna G. Eshoo,1
2839,Sam Farr,Lois Capps,1
2841,Sam Farr,Debbie Wasserman Schultz,1
2844,Sam Farr,Anthony D. Weiner,1
2846,Sam Farr,Jared Polis,1
2847,Sam Farr,Robert Wexler,1
2850,Sam Farr,Janice D. Schakowsky,1
2852,Sam Farr,Henry A. Waxman,1
2853,Sam Farr,James R. Langevin,1
2858,Sam Farr,Lynn Woolsey,1
2859,Sam Farr,Neil Abercrombie,1
2864,Sam Farr,Eliot L. Engel,1
2866,Sam Farr,Mike Doyle,1
2872,Sam Farr,Joe Baca,1
2875,Sam Farr,Doris O. Matsui,1
2876,Sam Farr,Xavier Becerra,1
2879,Sam Farr,Betty Mccollum,1
2883,Sam Farr,John B. Larson,1
2886,Sam Farr,Edward J. Markey,1
2887,Sam Farr,Joseph Crowley,1
2893,Sam Farr,Donna F. Edwards,1
2897,Sam Farr,Michael H. Michaud,1
2898,Sam Farr,Theodore E. Deutch,1
2904,Sam Farr,"Henry C. ""Hank"" Johnson",1
2907,Sam Farr,Lucille Roybal-Allard,1
2909,Sam Farr,Raul M. Grijalva,1
2916,Sam Farr,Albio Sires,1
2918,Sam Farr,Ellen O. Tauscher,1
2920,Sam Farr,Diana Degette,1
2922,Sam Farr,Chaka Fattah,1
2923,Sam Farr,Charles A. Gonzalez,1
2924,Sam Farr,"Robert C. ""Bobby"" Scott",1
2926,Sam Farr,Peter A. Defazio,1
2936,Sam Farr,Michael M. Honda,1
2940,Sam Farr,Maxine Waters,1
2942,Sam Farr,Stephen F. Lynch,1
2949,Sam Farr,Rosa Delauro,1
2951,Sam Farr,Brian Higgins,1
2956,Sam Farr,James L. Oberstar,1
2959,Sam Farr,Dennis Moore,1
2961,Sam Farr,Gary L. Ackerman,1
2963,Sam Farr,Kathy Castor,1
2964,Sam Farr,Jay Inslee,1
2966,Sam Farr,James P. Moran,1
2967,Sam Farr,Brad Sherman,1
2969,Sam Farr,Luis V. Gutierrez,1
2971,Sam Farr,Bruce L. Braley,1
2974,Sam Farr,Keith Ellison,1
2976,Sam Farr,Barney Frank,1
2981,Sam Farr,Lloyd Doggett,1
2984,Sam Farr,Yvette D. Clarke,1
2988,Sam Farr,Silvestre Reyes,1
2992,Sam Farr,Robert A. Brady,1
2993,Sam Farr,Phil Hare,1
2994,Sam Farr,Grace F. Napolitano,1
2995,Sam Farr,Frank Pallone,1
2997,Sam Farr,John F. Tierney,1
2999,Sam Farr,Timothy H. Bishop,1
3000,Sam Farr,Earl Blumenauer,1
3002,Sam Farr,Jim Costa,1
3003,Sam Farr,Betty Sutton,1
3007,Sam Farr,John P. Sarbanes,1
3012,Sam Farr,Pete Stark,1
3015,Sam Farr,Steve Israel,1
3028,Sam Farr,Pedro R. Pierluisi,1
3030,Sam Farr,Nydia M. Velazquez,1
3031,Sam Farr,Jerry Mcnerney,1
3036,Sam Farr,Mike Thompson,1
3038,Sam Farr,Dale E. Kildee,1
3045,Sam Farr,Christopher Murphy,1
3051,Sam Farr,Brad Miller,1
3052,Sam Farr,Bill Delahunt,1
3054,Sam Farr,Loretta Sanchez,1
3057,Sam Farr,Peter Welch,1
3063,Sam Farr,David Loebsack,1
3069,Sam Farr,Carol Shea-Porter,1
3073,Sam Farr,Sander M. Levin,1
3074,Sam Farr,Richard E. Neal,1
3079,Sam Farr,John P. Murtha,1
3084,Sam Farr,John A. Yarmuth,1
3086,Sam Farr,Paul Tonko,1
3094,Sam Farr,Niki Tsongas,1
3098,Sam Farr,David Wu,1
3099,Sam Farr,Adam Smith,1
3100,Sam Farr,Andre Carson,1
3114,Sam Farr,Nancy Pelosi,1
3118,Sam Farr,Ed Pastor,1
3122,Sam Farr,John W. Olver,1
3127,Sam Farr,Judy Chu,1
3131,Sam Farr,John Garamendi,1
3150,Bobby Bright,Vern Buchanan,1
3159,Bobby Bright,Glenn Thompson,1
3169,Bobby Bright,Michael A. Arcuri,1
3181,Bobby Bright,Walter Minnick,1
3189,Bobby Bright,Glenn C. Nye,1
3190,Bobby Bright,Jerry Moran,1
3194,Bobby Bright,Rodney Alexander,1
3205,Bobby Bright,Chet Edwards,1
3227,Bobby Bright,Marion Berry,1
3233,Bobby Bright,Kurt Schrader,1
3235,Bobby Bright,Solomon P. Ortiz,1
3240,Bobby Bright,Dennis A. Cardoza,1
3246,Bobby Bright,Larry Kissell,1
3260,Bobby Bright,John A. Boccieri,1
3263,Bobby Bright,Collin C. Peterson,1
3267,Bobby Bright,Deborah L. Halvorson,1
3272,Bobby Bright,Christopher P. Carney,1
3291,Bobby Bright,Sanford D. Bishop,1
3296,Bobby Bright,Jo Ann Emerson,1
3297,Bobby Bright,Bart Gordon,1
3310,Bobby Bright,John M. Spratt,1
3313,Bobby Bright,Travis Childers,1
3329,Bobby Bright,Dan Boren,1
3339,Bobby Bright,Leonard L. Boswell,1
3347,Bobby Bright,John T. Salazar,1
3348,Bobby Bright,Heath Shuler,1
3356,Bobby Bright,Baron P. Hill,1
3358,Bobby Bright,Stephanie Herseth Sandlin,1
3360,Bobby Bright,Charlie Melancon,1
3365,Bobby Bright,John Tanner,1
3373,Bobby Bright,Ann Kirkpatrick,1
3381,Bobby Bright,Mike Ross,1
3386,Bobby Bright,Jim Marshall,1
3389,Bobby Bright,Lincoln Davis,1
3393,Bobby Bright,Bill Shuster,1
3403,Bobby Bright,Brad Ellsworth,1
3407,Bobby Bright,Dennis Moore,1
3413,Bobby Bright,Harry E. Mitchell,1
3423,Bobby Bright,Patrick J. Murphy,1
3428,Bobby Bright,Gene Taylor,1
3430,Bobby Bright,Melissa L. Bean,1
3433,Bobby Bright,Jim Matheson,1
3435,Bobby Bright,Charles A. Wilson,1
3446,Bobby Bright,Steve Driehaus,1
3452,Bobby Bright,Ben Chandler,1
3456,Bobby Bright,Zachary T. Space,1
3461,Bobby Bright,Frank D. Lucas,1
3462,Bobby Bright,Henry Cuellar,1
3468,Bobby Bright,Mike Rogers,1
3470,Bobby Bright,Tom Latham,1
3471,Bobby Bright,Artur Davis,1
3472,Bobby Bright,Parker Griffith,1
3473,Bobby Bright,Lynn Jenkins,1
3480,Bobby Bright,Frank Kratovil,1
3481,Bobby Bright,James H. Cooper,1
3487,Bobby Bright,John H. Adler,1
3492,Bobby Bright,Gabrielle Giffords,1
3494,Bobby Bright,John Barrow,1
3497,Bobby Bright,Jason Altmire,1
3512,Bobby Bright,Betsy Markey,1
3515,Bobby Bright,Spencer Bachus,1
3516,Bobby Bright,Allen Jr. Boyd,1
3533,Bobby Bright,Joe Donnelly,1
3536,Bobby Bright,Harry Teague,1
3538,Bobby Bright,Suzanne M. Kosmas,1
3543,Bobby Bright,Martin Heinrich,1
3544,Bobby Bright,Mark H. Schauer,1
3549,Bobby Bright,Robert B. Aderholt,1
3552,Bobby Bright,Sam Graves,1
3553,Bobby Bright,Timothy J. Walz,1
3557,Bobby Bright,Kathleen A. Dahlkemper,1
3558,Bobby Bright,Mike Rogers.1,1
3560,Bobby Bright,Mike Mcintyre,1
3561,Bobby Bright,Scott Murphy,1
3563,Bobby Bright,Tim Holden,1
3571,Bobby Bright,Brett Guthrie,1
3577,Bobby Bright,Parker Griffith.1,1
3578,Bobby Bright,Jo Bonner,1
3581,Bobby Bright,C. W. Bill Young,1
3584,Carolyn B. Maloney,Louise M. Slaughter,1
3586,Carolyn B. Maloney,Tammy Baldwin,1
3588,Carolyn B. Maloney,Barbara Lee,1
3589,Carolyn B. Maloney,Donald M. Payne,1
3590,Carolyn B. Maloney,Sam Farr,1
3593,Carolyn B. Maloney,Gerald E. Connolly,1
3594,Carolyn B. Maloney,Nita M. Lowey,1
3596,Carolyn B. Maloney,Gwen Moore,1
3597,Carolyn B. Maloney,Tim Ryan,1
3603,Carolyn B. Maloney,Wm. Lacy Clay,1
3604,Carolyn B. Maloney,Steve Cohen,1
3605,Carolyn B. Maloney,Maurice D. Hinchey,1
3610,Carolyn B. Maloney,Diane E. Watson,1
3611,Carolyn B. Maloney,Bobby L. Rush,1
3617,Carolyn B. Maloney,Michael A. Arcuri,1
3618,Carolyn B. Maloney,Danny K. Davis,1
3619,Carolyn B. Maloney,John Lewis,1
3620,Carolyn B. Maloney,Jerrold Nadler,1
3622,Carolyn B. Maloney,Elijah E. Cummings,1
3623,Carolyn B. Maloney,Rush D. Holt,1
3624,Carolyn B. Maloney,Michael E. Capuano,1
3625,Carolyn B. Maloney,Carolyn Mccarthy,1
3628,Carolyn B. Maloney,Carolyn Cheeks Kilpatrick,1
3630,Carolyn B. Maloney,Laura Richardson,1
3631,Carolyn B. Maloney,Alcee L. Hastings,1
3632,Carolyn B. Maloney,Emanuel Cleaver,1
3636,Carolyn B. Maloney,David E. Price,1
3639,Carolyn B. Maloney,James P. Mcgovern,1
3641,Carolyn B. Maloney,John J. Hall,1
3644,Carolyn B. Maloney,Ron Klein,1
3647,Carolyn B. Maloney,Zoe Lofgren,1
3649,Carolyn B. Maloney,Chris Van Hollen,1
3650,Carolyn B. Maloney,Patrick J. Kennedy,1
3654,Carolyn B. Maloney,Gregory W. Meeks,1
3657,Carolyn B. Maloney,Michael E. Mcmahon,1
3658,Carolyn B. Maloney,Allyson Y. Schwartz,1
3660,Carolyn B. Maloney,Shelley Berkley,1
3666,Carolyn B. Maloney,Donna M. Christensen,1
3667,Carolyn B. Maloney,Eddie Bernice Johnson,1
3668,Carolyn B. Maloney,Robert E. Andrews,1
3671,Carolyn B. Maloney,Linda T. Sanchez,1
3676,Carolyn B. Maloney,George Miller,1
3678,Carolyn B. Maloney,Chellie Pingree,1
3679,Carolyn B. Maloney,Howard L. Berman,1
3682,Carolyn B. Maloney,John Conyers,1
3685,Carolyn B. Maloney,Adam B. Schiff,1
3686,Carolyn B. Maloney,Bob Filner,1
3687,Carolyn B. Maloney,Edolphus Towns,1
3693,Carolyn B. Maloney,Susan A. Davis,1
3696,Carolyn B. Maloney,Al Green,1
3697,Carolyn B. Maloney,Mazie K. Hirono,1
3699,Carolyn B. Maloney,Dennis J. Kucinich,1
3701,Carolyn B. Maloney,Brian Baird,1
3702,Carolyn B. Maloney,Paul W. Hodes,1
3704,Carolyn B. Maloney,James A. Himes,1
3706,Carolyn B. Maloney,Joe Courtney,1
3707,Carolyn B. Maloney,William J. Pascrell,1
3709,Carolyn B. Maloney,Eleanor Holmes Norton,1
3712,Carolyn B. Maloney,Jesse L. Jackson,1
3713,Carolyn B. Maloney,Jackie Speier,1
3714,Carolyn B. Maloney,Charles B. Rangel,1
3717,Carolyn B. Maloney,Jane Harman,1
3718,Carolyn B. Maloney,Mary Jo Kilroy,1
3723,Carolyn B. Maloney,Steven R. Rothman,1
3724,Carolyn B. Maloney,Jim Mcdermott,1
3728,Carolyn B. Maloney,Jose E. Serrano,1
3732,Carolyn B. Maloney,Gene Green,1
3733,Carolyn B. Maloney,Anna G. Eshoo,1
3735,Carolyn B. Maloney,Lois Capps,1
3737,Carolyn B. Maloney,Debbie Wasserman Schultz,1
3739,Carolyn B. Maloney,Sanford D. Bishop,1
3740,Carolyn B. Maloney,Anthony D. Weiner,1
3742,Carolyn B. Maloney,Jared Polis,1
3743,Carolyn B. Maloney,Robert Wexler,1
3746,Carolyn B. Maloney,Janice D. Schakowsky,1
3748,Carolyn B. Maloney,Henry A. Waxman,1
3749,Carolyn B. Maloney,James R. Langevin,1
3754,Carolyn B. Maloney,Lynn Woolsey,1
3755,Carolyn B. Maloney,Neil Abercrombie,1
3760,Carolyn B. Maloney,Eliot L. Engel,1
3762,Carolyn B. Maloney,Mike Doyle,1
3771,Carolyn B. Maloney,Doris O. Matsui,1
3775,Carolyn B. Maloney,Betty Mccollum,1
3779,Carolyn B. Maloney,John B. Larson,1
3782,Carolyn B. Maloney,Edward J. Markey,1
3783,Carolyn B. Maloney,Joseph Crowley,1
3789,Carolyn B. Maloney,Donna F. Edwards,1
3793,Carolyn B. Maloney,Michael H. Michaud,1
3794,Carolyn B. Maloney,Theodore E. Deutch,1
3800,Carolyn B. Maloney,"Henry C. ""Hank"" Johnson",1
3803,Carolyn B. Maloney,Lucille Roybal-Allard,1
3805,Carolyn B. Maloney,Raul M. Grijalva,1
3811,Carolyn B. Maloney,Joe Sestak,1
3812,Carolyn B. Maloney,Albio Sires,1
3814,Carolyn B. Maloney,Ellen O. Tauscher,1
3816,Carolyn B. Maloney,Diana Degette,1
3818,Carolyn B. Maloney,Chaka Fattah,1
3819,Carolyn B. Maloney,Charles A. Gonzalez,1
3820,Carolyn B. Maloney,"Robert C. ""Bobby"" Scott",1
3822,Carolyn B. Maloney,Peter A. Defazio,1
3832,Carolyn B. Maloney,Michael M. Honda,1
3836,Carolyn B. Maloney,Maxine Waters,1
3838,Carolyn B. Maloney,Stephen F. Lynch,1
3845,Carolyn B. Maloney,Rosa Delauro,1
3847,Carolyn B. Maloney,Brian Higgins,1
3848,Carolyn B. Maloney,Kendrick B. Meek,1
3849,Carolyn B. Maloney,Russ Carnahan,1
3855,Carolyn B. Maloney,Dennis Moore,1
